Date,FD Points,Player Name,Salary,Position
2021-04-09,41.0,Michael Porter,7300,SF
2021-04-09,41.7,Jalen McDaniels,4300,PF
2021-04-09,0.0,Karim Mane,3500,PG
2021-04-09,43.5,Jaylen Brown,8300,SF
2021-04-09,36.7,Kyle Anderson,6900,SF
2021-04-09,27.1,Bobby Portis,5800,PF
2021-04-09,37.9,Tobias Harris,7900,PF
2021-04-09,18.2,Rodions Kurucs,3500,PF
2021-04-09,26.5,Rui Hachimura,5800,SF
2021-04-09,18.8,Bogdan Bogdanovic,7300,SF
2021-04-09,0.0,Frank Ntilikina,3500,PG
2021-04-09,7.1,Seth Curry,4400,SG
2021-04-09,19.0,Kent Bazemore,3800,SF
2021-04-09,7.4,Ishmael Smith,3600,PG
2021-04-09,0.0,Bismack Biyombo,3800,C
2021-04-09,5.4,DeMarcus Cousins,4100,C
2021-04-09,25.6,Nicolas Batum,4400,SF
2021-04-09,7.0,Naz Reid,4100,C
2021-04-09,0.0,Rayjon Tucker,3500,PG
2021-04-09,0.0,Carsen Edwards,3500,PG
2021-04-09,14.0,Drew Eubanks,3500,C
2021-04-09,14.0,Elfrid Payton,4200,PG
2021-04-09,11.8,Dwight Howard,4200,C
2021-04-09,12.0,Onyeka Okongwu,4700,C
2021-04-10,2.7,Isaac Bonga,3500,PF
2021-04-10,2.2,Lamar Stevens,3500,PF
2021-04-10,1.5,Rondae Hollis-Jefferson,3500,PF
2021-04-10,4.1,Aleksej Pokusevski,5600,PF
2021-04-10,0.0,Tyler Cook,3500,PF
2021-04-10,0.0,CJ Elleby,3500,SF
2021-04-10,0.0,Jalen Smith,3500,PF
2021-04-10,0.0,E'Twaun Moore,3500,SF
2021-04-10,4.7,Frank Kaminsky,3500,PF
2021-04-10,0.0,Zach Collins,3500,PF
2021-04-10,1.0,Harry Giles,3500,PF
2021-04-10,7.4,Timothe Luwawu,3800,SF
2021-04-10,9.2,Chandler Hutchison,3500,SF
2021-04-10,6.0,Blake Griffin,4900,PF
2021-04-10,6.6,Cedi Osman,3700,SF
2021-04-10,6.9,Paul Reed,3700,SF
2021-04-10,7.2,Anthony Gill,3500,PF
2021-04-10,7.4,Kenyon Martin Jr.,3900,PF
2021-04-10,9.4,Isaiah Stewart,4900,PF
2021-04-10,10.0,Nassir Little,3700,SF
2021-04-10,11.0,Garrison Mathews,3600,SF
2021-04-10,11.2,Robert Covington,5900,PF
2021-04-10,4.2,Devontae Cacok,3700,PF
2021-04-10,53.8,Joel Embiid,10100,C
2021-04-10,5.4,D.J. Wilson,3600,PF
2021-04-10,0.0,Eric Paschall,3500,C
2021-04-10,0.0,Deividas Sirvydis,3500,SF
2021-04-10,11.4,Rui Hachimura,5800,SF
2021-04-10,42.5,Richaun Holmes,6500,C
2021-04-10,0.0,Alen Smailagic,3500,PF
2021-04-10,11.7,Jaylen Hoard,4000,SF
2021-04-10,0.0,DaQuan Jeffries,3500,SF
2021-04-10,0.0,Juwan Morgan,3500,PF
2021-04-10,0.0,Robert Woodard II,3500,PF
2021-04-10,0.0,Jarrell Brantley,3500,SF
2021-04-10,0.0,Tobias Harris,7700,PF
2021-04-10,0.0,Kelly Oubre,6600,SF
2021-04-10,0.0,Kyle Kuzma,7000,SF
2021-04-10,0.0,Davis Bertans,4300,PF
2021-04-10,0.0,Anthony Davis,9000,PF
2021-04-10,0.0,LeBron James,9900,SF
2021-04-10,0.0,Jerami Grant,7000,PF
2021-04-10,0.0,Jared Dudley,3500,SF
2021-04-10,0.0,Josh Hall,3500,SF
2021-04-10,0.0,Danuel House,3500,SF
2021-04-10,0.0,Al Horford,3500,PF
2021-04-10,0.0,Isaiah Roby,4700,PF
2021-04-10,0.0,Larry Nance,7400,PF
2021-04-10,0.0,David Nwaba,3500,SF
2021-04-10,0.0,Abdel Nader,3500,SF
2021-04-10,68.0,Enes Kanter,5000,C
2021-04-10,0.0,Marvin Bagley,5100,PF
2021-04-10,5.7,Kostas Antetokounmpo,3500,PF
2021-04-10,0.0,Ersan Ilyasova,3500,PF
2021-04-10,6.7,Kenrich Williams,6100,SF
2021-04-10,35.2,Jordan Poole,4200,PG
2021-04-10,15.9,Theo Maledon,5700,PG
2021-04-10,31.6,D.J. Augustin,3900,PG
2021-04-10,12.4,Alize Johnson,3800,PF
2021-04-10,32.9,Kevin Durant,9300,SF
2021-04-10,13.8,Reggie Perry,3500,PF
2021-04-10,37.0,Chris Paul,8800,PG
2021-04-10,37.5,Collin Sexton,7400,SG
2021-04-10,38.3,C.J. McCollum,8100,SG
2021-04-10,39.1,Talen Horton-Tucker,5700,SG
2021-04-10,39.2,Mike Conley,6800,PG
2021-04-10,40.7,Andrew Wiggins,7300,SG
2021-04-10,36.4,Darius Garland,6600,PG
2021-04-10,0.0,Pascal Siakam,8900,PF
2021-04-10,42.9,John Wall,8700,PG
2021-04-10,36.5,Deandre Ayton,7900,C
2021-04-10,57.6,Donovan Mitchell,8500,SG
2021-04-10,53.1,Stephen Curry,10000,PG
2021-04-10,60.4,Gary Trent Jr.,6300,SG
2021-04-10,49.4,De'Aaron Fox,9400,PG
2021-04-10,51.2,Devin Booker,9200,SG
2021-04-10,49.2,Russell Westbrook,11300,PG
2021-04-10,44.8,Furkan Korkmaz,3700,SG
2021-04-10,44.6,Damian Lillard,9000,PG
2021-04-10,32.6,Joe Ingles,5200,SG
2021-04-10,0.0,Eric Gordon,4400,SF
2021-04-10,41.9,Malachi Flynn,6000,PG
2021-04-10,0.0,Chris Silva,3500,PF
2021-04-10,0.0,Sterling Brown,4100,SG
2021-04-10,24.8,Seth Curry,4200,SG
2021-04-10,16.5,Tyrese Maxey,3500,SG
2021-04-10,18.4,Bruce Brown,5500,SG
2021-04-10,19.7,Tyrese Haliburton,6000,SG
2021-04-10,20.2,Ben McLemore,3900,SG
2021-04-10,20.4,Shake Milton,4500,PG
2021-04-10,21.1,Ben Simmons,7400,PG
2021-04-10,21.2,Ishmael Smith,3900,PG
2021-04-10,21.3,Ty Jerome,4100,SG
2021-04-10,21.8,Kyrie Irving,10200,PG
2021-04-10,22.6,Cory Joseph,5100,PG
2021-04-10,15.8,Rodney Hood,4000,SG
2021-04-10,22.7,Jevon Carter,3500,SG
2021-04-10,24.7,Raul Neto,3800,PG
2021-04-10,24.8,DeAndre Bembry,5600,SG
2021-04-10,26.2,Dennis Schroder,7000,PG
2021-04-10,26.6,Josh Jackson,4500,SG
2021-04-10,28.7,Cameron Payne,3700,PG
2021-04-10,0.0,Gary Payton,3500,SG
2021-04-10,0.0,Armoni Brooks,3500,SG
2021-04-10,0.0,Trent Forrest,3500,SG
2021-04-10,34.7,Kelly Olynyk,6400,C
2021-04-10,0.0,Elijah Hughes,3500,SF
2021-04-10,0.0,Marc Gasol,4600,C
2021-04-10,23.5,Yuta Watanabe,3800,SG
2021-04-10,26.8,Frank Jackson,3600,PG
2021-04-10,0.0,Danny Green,5200,SF
2021-04-10,0.0,Jarrett Allen,7000,C
2021-04-10,15.1,Norman Powell,6700,SF
2021-04-10,0.0,Thomas Bryant,3500,C
2021-04-10,0.0,Jusuf Nurkic,5600,C
2021-04-10,0.0,Hassan Whiteside,4000,C
2021-04-10,0.0,Damian Jones,3500,C
2021-04-10,0.0,Mike Muscala,3500,C
2021-04-10,0.0,Kyle Lowry,6200,PG
2021-04-10,25.2,Dean Wade,4900,PF
2021-04-10,24.9,Draymond Green,7600,PF
2021-04-10,15.5,Isaac Okoro,4000,SG
2021-04-10,15.2,Landry Shamet,4000,SG
2021-04-10,25.5,Luguentz Dort,5600,SF
2021-04-10,25.7,Saddiq Bey,5400,SF
2021-04-10,0.0,Tyler Johnson,4300,PG
2021-04-10,25.9,Christian Wood,7800,PF
2021-04-10,26.1,Sekou Doumbouya,3600,PF
2021-04-10,26.6,Stanley Johnson,4200,SF
2021-04-10,29.3,Darius Bazley,5000,PF
2021-04-10,29.8,Alfonzo McKinnie,3500,SF
2021-04-10,30.2,Markieff Morris,5300,PF
2021-04-10,30.6,Maurice Harkless,3600,SF
2021-04-10,31.4,Kent Bazemore,4000,SF
2021-04-10,32.3,Royce O'Neale,4000,PF
2021-04-10,35.7,Jae'Sean Tate,5700,PF
2021-04-10,38.5,Buddy Hield,6000,SF
2021-04-10,49.6,Isaiah Hartenstein,5100,PF
2021-04-10,26.0,Juan Toscano-Anderson,3600,PF
2021-04-10,0.0,DeAndre Jordan,3900,C
2021-04-10,42.3,Tony Bradley,5200,PF
2021-04-10,13.5,Dennis Smith Jr.,4000,PG
2021-04-10,25.1,Kevin Love,5800,PF
2021-04-10,18.2,Jae Crowder,5100,PF
2021-04-10,17.5,Nicolas Claxton,4200,PF
2021-04-10,17.4,Georges Niang,3600,PF
2021-04-10,17.3,Cameron Johnson,4100,SF
2021-04-10,14.7,Taurean Prince,6500,SF
2021-04-10,14.8,Derrick Jones,3900,SF
2021-04-10,14.5,Mychal Mulder,3500,SF
2021-04-10,24.6,Mikal Bridges,5600,SF
2021-04-10,15.1,Alex Caruso,4300,PG
2021-04-10,18.2,Deni Avdija,4700,SF
2021-04-10,20.7,Bojan Bogdanovic,5300,SF
2021-04-10,18.3,Joe Harris,5300,SF
2021-04-10,20.0,Kevin Porter,6600,SF
2021-04-10,20.1,Dario Saric,4000,PF
2021-04-10,20.2,Harrison Barnes,6300,PF
2021-04-10,12.6,Jeff Green,5700,SF
2021-04-10,23.3,Carmelo Anthony,4500,SF
2021-04-10,24.0,Daniel Gafford,3800,PF
2021-04-10,24.1,Kentavious Caldwell-Pope,5800,SF
2021-04-10,24.5,OG Anunoby,7700,SF
2021-04-10,0.0,Spencer Dinwiddie,4100,SG
2021-04-10,18.4,Mike Scott,3700,PF
2021-04-10,0.0,Fred VanVleet,7400,SG
2021-04-10,0.0,Wayne Ellington,3600,SG
2021-04-10,0.0,Rodney McGruder,3500,SG
2021-04-10,0.0,Justin James,3500,SG
2021-04-10,20.6,Matisse Thybulle,3600,SF
2021-04-10,0.0,Jahmi'us Ramsey,3500,PG
2021-04-10,4.2,Mason Jones,3500,SG
2021-04-10,4.4,Isaiah Joe,3500,PG
2021-04-10,4.4,Matthew Dellavedova,3500,PG
2021-04-10,4.5,Miye Oni,3500,SG
2021-04-10,4.9,Rayjon Tucker,3500,PG
2021-04-10,5.4,Cassius Winston,3500,PG
2021-04-10,7.0,Chris Chiozza,3700,PG
2021-04-10,7.5,Sviatoslav Mykhailiuk,4100,SG
2021-04-10,8.7,Terence Davis,4000,SG
2021-04-10,8.8,Damion Lee,3600,SG
2021-04-10,9.1,Killian Hayes,4100,PG
2021-04-10,2.7,Delon Wright,4400,PG
2021-04-10,9.8,Torrey Craig,3800,SG
2021-04-10,10.9,Saben Lee,3900,PG
2021-04-10,11.9,Avery Bradley,3700,SG
2021-04-10,0.0,Dante Exum,3500,PG
2021-04-10,0.0,Bradley Beal,8200,SG
2021-04-10,0.0,Jordan Clarkson,5800,PG
2021-04-10,0.0,George Hill,4200,PG
2021-04-10,0.0,Dylan Windler,3500,SG
2021-04-10,0.0,Keljin Blevins,3500,PG
2021-04-10,0.0,Kyle Guy,3500,SG
2021-04-10,0.5,Brodric Thomas,3500,SG
2021-04-10,1.0,Justin Robinson,3600,PG
2021-04-10,10.8,Hamidou Diallo,5400,SG
2021-04-10,1.2,Ty-Shon Alexander,3500,SG
2021-04-10,0.0,Anfernee Simons,3800,PG
2021-04-10,0.0,Jalen Harris,3500,PG
2021-04-10,0.0,Matt Thomas,3500,SG
2021-04-10,0.0,Klay Thompson,3500,SG
2021-04-10,0.0,Nico Mannion,3700,PG
2021-04-10,0.0,Wes Matthews,4400,SG
2021-04-10,0.0,Damyean Dotson,3500,PG
2021-04-10,0.0,Langston Galloway,3500,SG
2021-04-10,36.2,Andre Drummond,6100,C
2021-04-10,30.6,Montrezl Harrell,6600,C
2021-04-10,28.9,Chris Boucher,6500,C
2021-04-10,28.7,Mason Plumlee,6200,C
2021-04-10,0.0,Shai Gilgeous-Alexander,7000,SG
2021-04-10,27.7,Rudy Gobert,8600,C
2021-04-10,22.6,Dwight Howard,4300,C
2021-04-10,0.0,James Harden,11200,SG
2021-04-10,18.7,Kevon Looney,3700,C
2021-04-10,20.4,Derrick Favors,4200,C
2021-04-10,0.0,Paul Watson,3500,SG
2021-04-10,0.0,Udoka Azubuike,3500,C
2021-04-10,7.6,Aron Baynes,3800,C
2021-04-10,25.6,LaMarcus Aldridge,5800,C
2021-04-10,5.8,Chimezie Metu,3500,C
2021-04-10,5.0,Robin Lopez,4600,C
2021-04-10,9.1,Alex Len,4100,C
2021-04-10,9.9,Jahlil Okafor,3600,C
2021-04-10,10.2,James Wiseman,4800,C
2021-04-10,12.2,Moses Brown,5100,C
2021-04-11,10.4,Alec Burks,4700,SG
2021-04-11,11.0,Romeo Langford,3500,SG
2021-04-11,0.0,Gabe Vincent,3700,PG
2021-04-11,0.0,Josh Green,3500,SG
2021-04-11,3.0,Aaron Nesmith,3500,SG
2021-04-11,0.0,Tre Jones,3500,PG
2021-04-11,3.0,Tim Hardaway Jr.,5300,SG
2021-04-11,24.6,Reggie Bullock,4400,SG
2021-04-11,10.9,Jeff Teague,4800,PG
2021-04-11,9.6,James Ennis,4900,SF
2021-04-11,9.5,Sam Merrill,3500,PG
2021-04-11,8.6,Monte Morris,4000,PG
2021-04-11,2.6,Carmelo Anthony,4400,SF
2021-04-11,9.8,Precious Achiuwa,3800,PF
2021-04-11,0.0,De'Andre Hunter,5400,SF
2021-04-11,18.9,Brandon Clarke,5400,PF
2021-04-11,3.4,Cody Martin,3600,SG
2021-04-11,10.2,Rondae Hollis-Jefferson,3700,PF
2021-04-11,12.6,Josh Okogie,3500,SF
2021-04-11,0.0,Vlatko Cancar,3500,SF
2021-04-11,2.5,Patrick Patterson,3500,PF
2021-04-11,3.0,Harry Giles,3500,PF
2021-04-11,10.6,Caleb Martin,3500,SF
2021-04-11,11.3,Taj Gibson,4200,PF
2021-04-11,9.2,Derrick Jones,3900,SF
2021-04-11,11.9,Lauri Markkanen,4700,PF
2021-04-11,12.6,Rudy Gay,4500,PF
2021-04-11,15.2,Keldon Johnson,5000,SF
2021-04-11,15.3,Andre Iguodala,3800,SF
2021-04-11,15.9,Trevor Ariza,4500,PF
2021-04-11,16.2,Isaiah Stewart,5200,PF
2021-04-11,12.1,Jaxson Hayes,4400,PF
2021-04-11,0.0,Vernon Carey Jr.,3500,PF
2021-04-11,9.2,Sekou Doumbouya,3600,PF
2021-04-11,0.0,Kelan Martin,3500,SF
2021-04-11,0.0,Norvel Pelle,3500,PF
2021-04-11,0.0,Bruno Fernando,3500,PF
2021-04-11,10.3,Mfiondu Kabengele,3500,SF
2021-04-11,0.0,Amir Coffey,3500,PF
2021-04-11,0.0,T.J. Warren,3900,SF
2021-04-11,49.5,Dejounte Murray,7600,PG
2021-04-11,0.0,Keita Bates-Diop,3500,SF
2021-04-11,0.0,Max Strus,3500,SF
2021-04-11,0.0,Jerami Grant,7100,PF
2021-04-11,0.0,Garrett Temple,3500,SF
2021-04-11,0.0,Udonis Haslem,3500,PF
2021-04-11,0.0,Oshae Brissett,3500,SF
2021-04-11,0.0,Luke Kornet,3600,PF
2021-04-11,41.3,Josh Jackson,4500,SG
2021-04-11,0.0,Maxi Kleber,4600,PF
2021-04-11,0.0,Tyler Cook,3500,PF
2021-04-11,0.0,Zach Collins,3500,PF
2021-04-11,0.0,JaKarr Sampson,3800,PF
2021-04-11,8.2,Patrick Williams,4500,SF
2021-04-11,7.4,Rodions Kurucs,3500,PF
2021-04-11,3.4,Nathan Knight,3900,PF
2021-04-11,50.1,Paul George,9000,SG
2021-04-11,0.0,Sean McDermott,3500,SF
2021-04-11,41.1,Luka Doncic,10200,PG
2021-04-11,40.4,Kyle Lowry,6300,PG
2021-04-11,49.4,Zach LaVine,8300,SG
2021-04-11,0.0,Malik Fitts,3500,PF
2021-04-11,38.3,Ricky Rubio,6000,PG
2021-04-11,36.4,Ja Morant,7000,PG
2021-04-11,36.2,Terry Rozier,7000,PG
2021-04-11,34.0,Kemba Walker,6500,PG
2021-04-11,33.4,D'Angelo Russell,7100,SG
2021-04-11,0.0,Jalen Harris,3500,PG
2021-04-11,32.9,Cole Anthony,5500,PG
2021-04-11,33.0,Brandon Goodwin,3500,PG
2021-04-11,25.7,Will Barton,6000,SG
2021-04-11,26.2,C.J. McCollum,8100,SG
2021-04-11,26.3,Marcus Smart,6900,SG
2021-04-11,27.1,Gary Trent Jr.,6200,SG
2021-04-11,27.3,Derrick White,6100,PG
2021-04-11,26.6,Matthew Dellavedova,3500,PG
2021-04-11,27.6,Bryn Forbes,3800,PG
2021-04-11,49.0,DeMar DeRozan,7700,SG
2021-04-11,0.0,Deividas Sirvydis,3500,SF
2021-04-11,2.7,Moritz Wagner,3700,PF
2021-04-11,5.1,Semi Ojeleye,3500,SF
2021-04-11,0.0,Otto Porter,4900,SF
2021-04-11,0.0,Jake Layman,3500,SF
2021-04-11,5.0,CJ Elleby,3500,SF
2021-04-11,27.5,Pascal Siakam,8900,PF
2021-04-11,19.5,Xavier Tillman,4100,PF
2021-04-11,5.2,Paul Millsap,4400,PF
2021-04-11,5.6,Obi Toppin,3500,SF
2021-04-11,6.2,Nassir Little,3800,SF
2021-04-11,55.5,Caris LeVert,7900,SG
2021-04-11,6.2,Nicolo Melli,4000,PF
2021-04-11,59.3,Malcolm Brogdon,6600,PG
2021-04-11,7.0,Jarrett Culver,3500,SF
2021-04-11,7.2,Denzel Valentine,4300,SF
2021-04-11,7.2,Lamar Stevens,3500,PF
2021-04-11,2.7,Juan Hernangomez,3700,PF
2021-04-11,25.1,Brad Wanamaker,4600,PG
2021-04-11,0.0,LaMelo Ball,3500,PG
2021-04-11,6.4,Kevin Knox,3500,SF
2021-04-11,5.7,Zeke Nnaji,3500,PF
2021-04-11,0.0,Jarred Vanderbilt,3500,PF
2021-04-11,6.9,Grant Williams,3600,PF
2021-04-11,0.0,Chuma Okeke,6300,PF
2021-04-11,20.5,Thanasis Antetokounmpo,3900,SF
2021-04-11,0.0,Danilo Gallinari,5700,PF
2021-04-11,41.2,Marcus Morris,4700,PF
2021-04-11,35.4,Miles Bridges,5900,PF
2021-04-11,41.2,Michael Porter,7400,SF
2021-04-11,29.8,Norman Powell,6600,SF
2021-04-11,29.4,Troy Brown Jr.,3500,SF
2021-04-11,20.0,Taurean Prince,6400,SF
2021-04-11,29.5,Josh Richardson,4900,SF
2021-04-11,20.9,P.J. Washington,6100,PF
2021-04-11,21.4,Aaron Gordon,6400,PF
2021-04-11,21.6,Jalen McDaniels,6000,PF
2021-04-11,23.9,Dorian Finney-Smith,5800,SF
2021-04-11,25.0,James Johnson,5500,PF
2021-04-11,24.1,Jordan Nwora,4300,PF
2021-04-11,26.5,Justin Holiday,4600,SF
2021-04-11,25.4,Wayne Ellington,3600,SG
2021-04-11,4.6,JaMychal Green,4000,PF
2021-04-11,27.0,Robert Covington,5900,PF
2021-04-11,28.4,Solomon Hill,3700,SF
2021-04-11,7.2,DeAndre Bembry,5700,SG
2021-04-11,40.1,Jaylen Brown,8400,SF
2021-04-11,39.3,Nicolas Batum,4400,SF
2021-04-11,39.2,Dean Wade,5000,PF
2021-04-11,38.2,Saddiq Bey,5300,SF
2021-04-11,8.2,PJ Dozier,3900,SG
2021-04-11,7.8,Jeremy Lamb,4200,SG
2021-04-11,31.5,Kevin Love,6100,PF
2021-04-11,7.4,Anfernee Simons,3800,PG
2021-04-11,31.1,Cedi Osman,3700,SF
2021-04-11,6.4,Skylar Mays,3500,SG
2021-04-11,4.2,Rodney Hood,3900,SG
2021-04-11,4.0,Devin Cannady,3500,SG
2021-04-11,3.4,Jordan McLaughlin,4000,PG
2021-04-11,24.7,Jaden McDaniels,4800,PF
2021-04-11,0.0,Gordon Hayward,7000,SF
2021-04-11,6.4,Hamidou Diallo,5500,SG
2021-04-11,33.0,Kyle Anderson,7000,SF
2021-04-11,33.7,RJ Barrett,6200,SF
2021-04-11,3.6,Mamadi Diakite,3800,PF
2021-04-11,29.1,Thaddeus Young,6200,PF
2021-04-11,33.9,Daniel Theis,4300,PF
2021-04-11,30.5,Bobby Portis,5800,PF
2021-04-11,34.4,Naji Marshall,4300,SF
2021-04-11,38.1,Julius Randle,9500,PF
2021-04-11,0.0,Kawhi Leonard,9900,SF
2021-04-11,9.0,Immanuel Quickley,4300,SG
2021-04-11,41.8,Brandon Ingram,8000,SF
2021-04-11,44.0,Jayson Tatum,9000,PF
2021-04-11,0.0,Tremont Waters,3500,PG
2021-04-11,0.0,Josh Hart,4100,SG
2021-04-11,0.0,Paul Watson,3500,SG
2021-04-11,0.0,Rodney McGruder,3500,SG
2021-04-11,0.0,Karim Mane,3500,PG
2021-04-11,0.0,Jamal Murray,8000,PG
2021-04-11,0.0,Kris Dunn,4000,PG
2021-04-11,0.0,Collin Sexton,7400,SG
2021-04-11,0.0,Dennis Smith Jr.,4000,PG
2021-04-11,0.0,Killian Tillie,3500,PF
2021-04-11,48.5,Cory Joseph,5100,PG
2021-04-11,0.0,Isaiah Thomas,3900,PG
2021-04-11,0.0,Will Magnay,3500,C
2021-04-11,0.0,Luka Samanic,3600,PF
2021-04-11,0.0,Stanley Johnson,3900,SF
2021-04-11,0.0,Nemanja Bjelica,4400,PF
2021-04-11,0.0,Al-Farouq Aminu,3700,PF
2021-04-11,0.0,Tyler Bey,3500,SF
2021-04-11,0.0,Wenyen Gabriel,3500,PF
2021-04-11,-2.0,Chasson Randle,3700,SG
2021-04-11,56.8,Zion Williamson,9700,PF
2021-04-11,56.5,Kristaps Porzingis,8500,PF
2021-04-11,50.5,Domantas Sabonis,9100,PF
2021-04-11,0.0,Patrick Beverley,3900,PG
2021-04-11,0.0,Axel Toupane,3500,SG
2021-04-11,0.0,Fred VanVleet,7400,SG
2021-04-11,0.0,Devon Dotson,3500,SG
2021-04-11,0.0,Lonzo Ball,7500,PG
2021-04-11,0.0,Shaquille Harrison,3500,PG
2021-04-11,0.0,Victor Oladipo,6500,SG
2021-04-11,0.0,Jay Scrubb,3500,SG
2021-04-11,42.1,Khris Middleton,7800,SF
2021-04-11,0.0,Evan Fournier,6200,SG
2021-04-11,0.0,Markelle Fultz,3500,PG
2021-04-11,0.0,Killian Hayes,4200,PG
2021-04-11,0.0,Cam Reddish,4800,SG
2021-04-11,0.0,Dylan Windler,3500,SG
2021-04-11,0.0,Malik Monk,5000,SG
2021-04-11,0.0,Tyrell Terry,3500,PG
2021-04-11,0.0,Adam Mokoka,3500,SG
2021-04-11,46.1,Bogdan Bogdanovic,7100,SF
2021-04-11,47.3,Jimmy Butler,9300,SF
2021-04-11,0.0,Keljin Blevins,3500,PG
2021-04-11,31.0,Anthony Edwards,7600,SF
2021-04-11,0.0,Nick Richards,3500,C
2021-04-11,0.0,Jahlil Okafor,4300,C
2021-04-11,0.0,Boban Marjanovic,4500,C
2021-04-11,0.0,Cristiano Felicio,3500,C
2021-04-11,0.0,Bol Bol,3500,C
2021-04-11,4.7,Bismack Biyombo,3800,C
2021-04-11,5.6,Drew Eubanks,3500,C
2021-04-11,0.0,De'Anthony Melton,4800,SG
2021-04-11,0.0,Ed Davis,3500,C
2021-04-11,17.8,Doug McDermott,4000,PF
2021-04-11,15.3,Brook Lopez,5200,C
2021-04-11,16.8,Cody Zeller,5400,C
2021-04-11,18.6,Enes Kanter,5400,C
2021-04-11,0.0,Tacko Fall,3600,C
2021-04-11,17.4,Guillermo Hernangomez,4400,C
2021-04-11,20.5,Mason Plumlee,6200,C
2021-04-11,27.8,Jusuf Nurkic,5600,C
2021-04-11,21.2,Naz Reid,4200,C
2021-04-11,28.0,Mohamed Bamba,5000,C
2021-04-11,28.1,Robert Williams,6600,C
2021-04-11,30.4,Wendell Carter Jr.,6500,C
2021-04-11,36.5,Ivica Zubac,4600,C
2021-04-11,30.7,Goga Bitadze,4900,C
2021-04-11,35.6,Jakob Poeltl,6800,C
2021-04-11,32.6,Bam Adebayo,8800,C
2021-04-11,18.8,Tristan Thompson,4300,C
2021-04-11,38.5,Nikola Vucevic,9600,C
2021-04-11,0.0,Brian Bowen II,3500,SG
2021-04-11,0.0,JaVale McGee,3700,C
2021-04-11,12.2,Derrick Rose,4700,PG
2021-04-11,11.2,Luke Kennard,4200,SG
2021-04-11,1.0,Aaron Holiday,4500,SG
2021-04-11,1.0,Brodric Thomas,3500,SG
2021-04-11,0.0,Frank Ntilikina,3500,PG
2021-04-11,0.0,Carsen Edwards,3500,PG
2021-04-11,0.0,Markus Howard,3500,PG
2021-04-11,0.0,Javonte Green,3500,SG
2021-04-11,1.4,Payton Pritchard,3600,PG
2021-04-11,0.0,Damyean Dotson,3500,PG
2021-04-11,0.0,DeMarcus Cousins,4300,C
2021-04-11,0.0,Trae Young,8600,PG
2021-04-11,0.0,Devin Vassell,3500,SG
2021-04-11,0.0,Gorgui Dieng,3500,C
2021-04-11,0.0,John Henson,3900,C
2021-04-11,13.2,Dwight Powell,3700,C
2021-04-11,0.0,Mitchell Robinson,3500,C
2021-04-11,9.8,Onyeka Okongwu,4700,C
2021-04-11,0.0,Jarrett Allen,7100,C
2021-04-11,15.1,Steven Adams,5400,C
2021-04-11,0.0,Willie Cauley-Stein,3500,C
2021-04-11,0.0,Daniel Oturu,3500,C
2021-04-11,0.0,Dewayne Dedmon,4000,C
2021-04-11,0.0,Aron Baynes,3800,C
2021-04-11,0.0,Jared Harper,3500,PG
2021-04-11,40.5,Clint Capela,10000,C
2021-04-11,41.1,Nerlens Noel,5000,C
2021-04-11,45.8,Chris Boucher,7000,C
2021-04-11,49.5,Nikola Jokic,10400,C
2021-04-11,55.4,Karl-Anthony Towns,11000,C
2021-04-11,68.4,Jonas Valanciunas,7500,C
2021-04-11,0.0,KZ Okpala,3500,SF
2021-04-11,0.0,Larry Nance,7200,PF
2021-04-11,0.0,John Collins,7700,PF
2021-04-11,0.0,Jonathan Isaac,4800,SF
2021-04-11,0.0,Tony Snell,3800,SF
2021-04-11,0.0,J.J. Redick,3600,SF
2021-04-11,0.0,Malik Beasley,5700,SF
2021-04-11,0.0,Justise Winslow,4000,SF
2021-04-11,0.0,Serge Ibaka,5300,PF
2021-04-11,0.0,OG Anunoby,7500,SF
2021-04-11,13.0,Edmond Sumner,4000,PG
2021-04-11,0.0,Giannis Antetokounmpo,11200,PF
2021-04-11,0.0,Jaren Jackson,3500,PF
2021-04-11,0.0,Jontay Porter,3500,SF
2021-04-11,0.0,Trey Lyles,3700,PF
2021-04-11,0.0,P.J. Tucker,3500,PF
2021-04-11,12.8,Terrence Ross,6700,SG
2021-04-11,21.6,Frank Jackson,3600,PG
2021-04-11,27.5,Reggie Jackson,5300,PG
2021-04-11,32.5,Jrue Holiday,8700,PG
2021-04-11,31.9,Devonte' Graham,6600,SG
2021-04-11,31.9,Tyler Herro,5600,SG
2021-04-11,29.6,Kendrick Nunn,5400,PG
2021-04-11,30.1,Isaac Okoro,4100,SG
2021-04-11,0.0,Ryan Arcidiacono,3500,PG
2021-04-11,19.3,Elfrid Payton,4200,PG
2021-04-11,25.4,Donte DiVincenzo,5800,SG
2021-04-11,0.0,Nickeil Alexander-Walker,6500,SG
2021-04-11,0.0,Jaylen Nowell,3700,PG
2021-04-11,19.4,Saben Lee,4000,PG
2021-04-11,0.0,Grant Riller,3500,SG
2021-04-11,0.0,Cassius Stanley,3500,SG
2021-04-11,0.0,Darius Garland,6500,PG
2021-04-11,0.0,Nate Hinton,3500,SG
2021-04-11,18.7,Dillon Brooks,5500,SG
2021-04-11,16.6,John Konchar,3500,SG
2021-04-11,15.4,Goran Dragic,4800,PG
2021-04-11,14.7,Kira Lewis Jr.,4400,PG
2021-04-11,14.6,Terance Mann,5100,SG
2021-04-11,14.2,Grayson Allen,5400,SG
